log_name,fold,expected_scenes,summary_present,summary_complete,summary_failure_count,target_scenes,target_coverage,candidate_rows,candidate_scenes,candidate_valid,gt_exactly_once_rate,candidate_index_valid_rate,metric_rows,metric_scenes,metric_valid,scoring_success_rate
2021.07.09.17.06.37_veh-35_02609_05015,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.17.06.37_veh-35_05026_05593,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.26.06_veh-35_00016_01757,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.26.06_veh-35_01768_02782,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.26.06_veh-35_02793_03289,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.26.06_veh-35_03314_03877,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.26.06_veh-35_03898_05974,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_00113_00669,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_00773_01187,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_01208_01692,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_01713_01842,0,22,True,True,0,22,1.0,352,22,True,1.0,1.0,352,22,True,1.0
2021.07.09.20.59.12_veh-38_01853_02043,3,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.07.09.20.59.12_veh-38_02064_03281,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_03292_04331,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_04342_05676,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_05697_06861,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_06872_07220,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.20.59.12_veh-38_07245_07341,1,23,True,True,0,23,1.0,368,23,True,1.0,1.0,368,23,True,1.0
2021.07.09.23.23.48_veh-26_00054_01295,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.23.23.48_veh-26_01319_01432,1,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.07.09.23.23.48_veh-26_01454_02217,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.23.23.48_veh-26_02228_04624,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.09.23.23.48_veh-26_04648_06327,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.00.24.14_veh-38_00094_00346,4,7,True,True,0,7,1.0,112,7,True,1.0,1.0,112,7,True,1.0
2021.07.16.00.24.14_veh-38_00367_01154,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.00.24.14_veh-38_01165_01425,4,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.07.16.00.24.14_veh-38_01447_01621,4,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.07.16.00.51.05_veh-17_00023_01331,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.00.51.05_veh-17_01352_01901,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.00.51.05_veh-17_01938_03243,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.00.51.05_veh-17_03264_05261,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.01.22.41_veh-14_00015_00547,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.01.22.41_veh-14_00572_01716,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.01.22.41_veh-14_01737_01980,0,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.07.16.01.22.41_veh-14_02003_02615,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.01.22.41_veh-14_02626_04289,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.01.22.41_veh-14_04315_07102,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.02.53.40_veh-17_00016_01588,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_00016_00333,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_00356_02486,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_02497_03871,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_03893_05253,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_05274_05744,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.01.30_veh-38_05766_06843,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_00132_00784,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_00805_01292,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_01303_01641,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_01664_02376,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_02397_02540,3,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.07.16.16.08.35_veh-35_02551_02640,1,38,True,True,0,38,1.0,608,38,True,1.0,1.0,608,38,True,1.0
2021.07.16.16.08.35_veh-35_02651_03700,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_03711_04709,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.08.35_veh-35_04744_06051,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_00016_01515,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_01536_02260,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_02282_03814,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_03836_05047,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_05058_05383,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.16.27.22_veh-26_05416_05596,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_00016_00747,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_00770_01505,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_01526_02150,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_02197_03220,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_03231_03712,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_03733_04300,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_04311_04460,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_04471_04922,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_04933_05307,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.06.21_veh-38_05338_05486,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.19.22_veh-35_00023_00234,3,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.07.16.18.19.22_veh-35_00255_00418,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.19.22_veh-35_00440_00858,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.19.22_veh-35_00869_03454,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.49.56_veh-26_00015_00235,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.49.56_veh-26_00256_00822,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.49.56_veh-26_00833_03384,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.18.49.56_veh-26_03407_03538,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.20.45.29_veh-35_00016_00589,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.20.45.29_veh-35_00600_01084,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.20.45.29_veh-35_01095_01486,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.20.45.29_veh-35_01513_02486,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.20.45.29_veh-35_02509_02649,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.21.17.55_veh-26_00715_00781,2,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.07.16.21.17.55_veh-26_00872_00937,2,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.07.16.21.17.55_veh-26_01014_01075,2,37,True,True,0,37,1.0,592,37,True,1.0,1.0,592,37,True,1.0
2021.07.16.21.17.55_veh-26_01392_01488,2,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.07.16.21.17.55_veh-26_02927_02992,1,32,True,True,0,32,1.0,512,32,True,1.0,1.0,512,32,True,1.0
2021.07.16.21.17.55_veh-26_03254_03336,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.21.17.55_veh-26_03772_03842,4,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.07.16.21.17.55_veh-26_03860_03930,4,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.07.16.22.40.23_veh-38_00016_00182,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.22.40.23_veh-38_00204_00360,0,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.07.16.22.40.23_veh-38_00371_00797,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.16.22.40.23_veh-38_00818_03032,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.16.07.03_veh-35_01649_01813,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.16.48.51_veh-17_00016_00166,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.18.06.35_veh-35_03664_03799,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.20.37.45_veh-17_00015_00375,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.22.52.16_veh-35_03236_04096,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.07.24.23.50.16_veh-17_01696_02071,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.09.17.55.59_veh-28_00021_00307,4,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.08.09.17.55.59_veh-28_00320_00544,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.09.17.55.59_veh-28_00558_00680,1,14,True,True,0,14,1.0,224,14,True,1.0,1.0,224,14,True,1.0
2021.08.09.17.55.59_veh-28_00691_00876,1,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.08.09.17.55.59_veh-28_00960_01031,3,7,True,True,0,7,1.0,112,7,True,1.0,1.0,112,7,True,1.0
2021.08.09.17.55.59_veh-28_01065_01167,1,6,True,True,0,6,1.0,96,6,True,1.0,1.0,96,6,True,1.0
2021.08.09.18.37.41_veh-28_00053_00548,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.09.18.37.41_veh-28_00648_00730,3,34,True,True,0,34,1.0,544,34,True,1.0,1.0,544,34,True,1.0
2021.08.17.13.10.50_veh-08_00122_00295,0,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.08.17.13.10.50_veh-08_00313_00564,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.10.50_veh-08_00726_01027,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.10.50_veh-08_01060_01340,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_00168_00302,2,48,True,True,0,48,1.0,768,48,True,1.0,1.0,768,48,True,1.0
2021.08.17.13.15.12_veh-45_00324_00489,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_00565_00643,0,29,True,True,0,29,1.0,464,29,True,1.0,1.0,464,29,True,1.0
2021.08.17.13.15.12_veh-45_00691_00794,2,26,True,True,0,26,1.0,416,26,True,1.0,1.0,416,26,True,1.0
2021.08.17.13.15.12_veh-45_00819_00884,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_00925_00987,3,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.08.17.13.15.12_veh-45_01049_01467,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_01517_01668,2,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.08.17.13.15.12_veh-45_01679_01816,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_02025_02103,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_02124_02293,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.13.15.12_veh-45_02304_02650,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.32.33_veh-08_00016_00354,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.32.33_veh-08_00390_00468,3,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.08.17.14.32.33_veh-08_00521_01051,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.32.33_veh-08_01072_01231,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.32.33_veh-08_01262_01528,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.32.33_veh-08_01576_01919,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_00092_00301,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_00312_00531,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_00542_00803,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_00831_01079,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_01119_01535,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.14.45.12_veh-42_01562_01754,1,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.08.17.14.45.12_veh-42_01866_01999,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_00114_00415,2,42,True,True,0,42,1.0,672,42,True,1.0,1.0,672,42,True,1.0
2021.08.17.16.48.45_veh-43_00451_00871,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_00936_01035,2,23,True,True,0,23,1.0,368,23,True,1.0,1.0,368,23,True,1.0
2021.08.17.16.48.45_veh-43_01060_01405,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_01439_01665,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_01676_01764,2,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.08.17.16.48.45_veh-43_01837_02038,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_02070_02652,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_02693_03062,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_03137_03245,0,11,True,True,0,11,1.0,176,11,True,1.0,1.0,176,11,True,1.0
2021.08.17.16.48.45_veh-43_03268_03352,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.48.45_veh-43_03384_03788,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.57.11_veh-08_00206_00331,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.57.11_veh-08_00354_01167,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.16.57.11_veh-08_01200_01636,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_00123_00191,3,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.08.17.17.17.01_veh-45_00207_00594,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_00762_01166,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_01207_01417,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_01443_01678,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_01796_02069,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.17.01_veh-45_02098_02251,4,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.08.17.17.17.01_veh-45_02314_02798,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.55.18_veh-43_00016_00083,3,2,True,True,0,2,1.0,32,2,True,1.0,1.0,32,2,True,1.0
2021.08.17.17.55.18_veh-43_00122_00325,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.55.18_veh-43_00358_00673,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.55.18_veh-43_00802_01030,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.17.55.18_veh-43_01240_01704,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.11.12_veh-08_00083_00200,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.11.12_veh-08_00234_00611,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.11.12_veh-08_00629_01599,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.11.12_veh-08_01622_01709,4,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.08.17.18.13.38_veh-45_00016_00127,0,35,True,True,0,35,1.0,560,35,True,1.0,1.0,560,35,True,1.0
2021.08.17.18.13.38_veh-45_00151_00387,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.13.38_veh-45_00410_00618,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.13.38_veh-45_00641_00881,3,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.08.17.18.13.38_veh-45_00946_01854,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.44.32_veh-08_00016_00564,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.44.32_veh-08_00586_00848,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.44.32_veh-08_00873_01540,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.54.02_veh-45_00016_00304,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.54.02_veh-45_00511_00579,2,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.08.17.18.54.02_veh-45_00665_01065,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.54.02_veh-45_01103_01238,4,37,True,True,0,37,1.0,592,37,True,1.0,1.0,592,37,True,1.0
2021.08.17.18.54.02_veh-45_01261_02086,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.18.54.02_veh-45_02105_02189,1,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.08.17.18.54.02_veh-45_02202_02416,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.19.18.39_veh-08_00118_00178,1,26,True,True,0,26,1.0,416,26,True,1.0,1.0,416,26,True,1.0
2021.08.17.19.18.39_veh-08_00208_00380,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.19.18.39_veh-08_00407_00595,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.17.19.18.39_veh-08_00696_00823,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.14.25.28_veh-42_00333_00472,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.14.35.46_veh-45_00011_00162,2,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.08.24.14.35.46_veh-45_00549_00693,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.14.35.46_veh-45_01568_01663,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.15.09.18_veh-45_00216_00862,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.17.01.06_veh-45_00228_00689,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.17.01.06_veh-45_01557_01681,3,40,True,True,0,40,1.0,640,40,True,1.0,1.0,640,40,True,1.0
2021.08.24.17.34.27_veh-45_00696_00786,3,11,True,True,0,11,1.0,176,11,True,1.0,1.0,176,11,True,1.0
2021.08.24.17.34.27_veh-45_00808_00993,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.17.34.27_veh-45_01478_01553,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.17.37.11_veh-08_02359_02623,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.07.48_veh-45_00203_00300,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.07.48_veh-45_00873_01142,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.07.48_veh-45_01504_01722,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.30.46_veh-08_01674_01850,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.30.46_veh-08_01985_02093,0,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.08.24.18.30.46_veh-08_02327_02583,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.18.30.46_veh-08_02605_02732,4,48,True,True,0,48,1.0,768,48,True,1.0,1.0,768,48,True,1.0
2021.08.24.19.30.33_veh-45_00290_00484,1,21,True,True,0,21,1.0,336,21,True,1.0,1.0,336,21,True,1.0
2021.08.24.19.30.33_veh-45_01391_01523,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.24.20.03.01_veh-45_00021_00143,0,36,True,True,0,36,1.0,576,36,True,1.0,1.0,576,36,True,1.0
2021.08.24.20.03.01_veh-45_00171_00238,4,13,True,True,0,13,1.0,208,13,True,1.0,1.0,208,13,True,1.0
2021.08.24.20.03.01_veh-45_00269_00428,3,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.08.24.20.03.01_veh-45_00463_00588,0,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.08.24.20.03.01_veh-45_00687_00787,3,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.08.24.20.03.01_veh-45_00824_00888,0,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.08.31.11.47.30_veh-40_00248_00376,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.11.47.30_veh-40_00393_00847,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
