log_name,fold,baseline_selected_official_score_selected16,random_expected_official_score_selected16,oracle_best_official_score_selected16,baseline_top1_regret_selected16,baseline_selected_collision_free,baseline_selected_ttc,baseline_selected_dac,baseline_selected_ddc,baseline_selected_progress,baseline_selected_comfort,scene_count,predicted_model_status
2021.07.16.18.06.21_veh-38_00016_00747,2,0.9694242821525134,0.6113840698738398,1.0,0.030575717847486528,1.0,1.0,1.0,0.75,0.9266182771660323,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_00770_01505,3,1.0,0.853445926920916,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_01526_02150,1,1.0,0.8178967766617611,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_02197_03220,0,0.8947554173598393,0.7756679267778384,0.9056894152003261,0.010933997840486764,1.0,1.0,1.0,1.0,0.7474130016636142,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_03231_03712,4,0.9955035390192568,0.795022699073682,1.0,0.004496460980743133,1.0,1.0,1.0,1.0,0.9892084936462164,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_03733_04300,2,1.0,0.9544060424883216,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_04311_04460,1,1.0,0.9314038607628425,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_04471_04922,0,0.9776192552084406,0.8817153617025622,1.0,0.022380744791559437,1.0,1.0,1.0,1.0,0.9462862125002571,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_04933_05307,4,0.9751750563171011,0.7812735787691016,0.9807461331033016,0.005571076786200446,1.0,1.0,1.0,1.0,0.9404201351610428,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.06.21_veh-38_05338_05486,3,1.0,0.8357074125962931,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.19.22_veh-35_00023_00234,3,0.9697638949701397,0.8893899270121444,1.0,0.03023610502986035,1.0,1.0,1.0,1.0,0.9274333479283351,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.19.22_veh-35_00255_00418,0,1.0,0.8785221083938853,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.19.22_veh-35_00440_00858,1,0.9397691099543268,0.848538749577677,0.9455383510118975,0.0057692410575705955,1.0,1.0,1.0,1.0,0.8554458638903846,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.19.22_veh-35_00869_03454,3,1.0,0.9674815157442662,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.49.56_veh-26_00015_00235,0,0.9872468278736715,0.9161328272763223,1.0,0.012753172126328483,1.0,1.0,1.0,1.0,0.9693923868968117,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.49.56_veh-26_00256_00822,4,0.9815509625965126,0.6933997696302978,1.0,0.018449037403487356,1.0,1.0,1.0,1.0,0.9557223102316302,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.49.56_veh-26_00833_03384,1,0.9389063856330584,0.7845086637241796,0.9861318010895725,0.04722541545651421,1.0,1.0,1.0,1.0,0.8533753255193399,1.0,2,NOT_RUN_GATE_C1
2021.07.16.18.49.56_veh-26_03407_03538,3,1.0,0.9301920829673502,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.20.45.29_veh-35_00016_00589,2,0.9898321733908577,0.9372847828231254,1.0,0.010167826609142283,1.0,1.0,1.0,1.0,0.9755972161380586,1.0,2,NOT_RUN_GATE_C1
2021.07.16.20.45.29_veh-35_00600_01084,0,1.0,0.7476441043608559,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.20.45.29_veh-35_01095_01486,0,1.0,0.7302045452383195,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.20.45.29_veh-35_01513_02486,2,1.0,0.864692224004095,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.20.45.29_veh-35_02509_02649,0,1.0,0.960106807630122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_00715_00781,2,1.0,0.6100793502091322,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_00872_00937,2,0.9853105776576994,0.9106482986232569,1.0,0.01468942234230064,1.0,1.0,1.0,1.0,0.9647453863784785,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_01014_01075,2,0.9910160235772014,0.8030598282335033,1.0,0.008983976422798634,1.0,1.0,1.0,1.0,0.9784384565852833,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_01392_01488,2,1.0,0.9739583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_02927_02992,1,0.9362983468605455,0.5411574832750983,0.9601611318163238,0.02386278495577826,1.0,1.0,1.0,1.0,0.8471160324653094,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_03254_03336,2,0.9992086475545323,0.853878366145518,1.0,0.0007913524454677412,1.0,1.0,1.0,1.0,0.9981007541308773,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_03772_03842,4,0.9921754696782172,0.9265783472293139,0.996087155405714,0.003911685727496672,1.0,1.0,1.0,1.0,0.9812211272277216,1.0,2,NOT_RUN_GATE_C1
2021.07.16.21.17.55_veh-26_03860_03930,4,0.9683765474640174,0.9556323597934839,1.0,0.0316234525359827,1.0,1.0,1.0,1.0,0.9241037139136414,1.0,2,NOT_RUN_GATE_C1
2021.07.16.22.40.23_veh-38_00016_00182,1,0.9502520624968385,0.8237003366108474,0.9847125075705938,0.034460445073755286,1.0,1.0,1.0,1.0,0.8806049499924125,1.0,2,NOT_RUN_GATE_C1
2021.07.16.22.40.23_veh-38_00204_00360,0,1.0,0.8031913100970228,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.16.22.40.23_veh-38_00371_00797,4,0.9371079327057594,0.8297291215441139,0.9675670207615312,0.0304590880557718,1.0,1.0,1.0,1.0,0.8490590384938228,1.0,2,NOT_RUN_GATE_C1
2021.07.16.22.40.23_veh-38_00818_03032,2,1.0,0.6392192753891972,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.24.16.07.03_veh-35_01649_01813,0,0.9775853379741226,0.48842755743737665,0.9775853379741226,0.0,1.0,1.0,1.0,1.0,0.9462048111378945,1.0,2,NOT_RUN_GATE_C1
2021.07.24.16.48.51_veh-17_00016_00166,1,1.0,0.7916579392964653,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.24.18.06.35_veh-35_03664_03799,3,0.9968991315752296,0.853119921462527,0.9968991315752296,0.0,1.0,1.0,1.0,0.5,0.9925579157805511,1.0,2,NOT_RUN_GATE_C1
2021.07.24.20.37.45_veh-17_00015_00375,2,1.0,0.6881911819281548,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.07.24.22.52.16_veh-35_03236_04096,3,0.9907336594953369,0.9135771297905754,1.0,0.009266340504663073,1.0,1.0,1.0,1.0,0.9777607827888086,1.0,2,NOT_RUN_GATE_C1
2021.07.24.23.50.16_veh-17_01696_02071,4,1.0,0.9030444036268879,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_00021_00307,4,0.9571634418499706,0.7661715230928412,0.9880590115136816,0.030895569663710987,1.0,1.0,1.0,0.5,0.8971922604399294,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_00320_00544,0,0.9938477731134647,0.6639052142545219,1.0,0.006152226886535328,1.0,1.0,1.0,1.0,0.9852346554723151,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_00558_00680,1,0.9824056830278292,0.7572003584105178,1.0,0.017594316972170787,1.0,1.0,1.0,1.0,0.9577736392667902,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_00691_00876,1,0.9842042733131258,0.7837757621833013,0.9997178514848388,0.01551357817171306,1.0,1.0,1.0,1.0,0.9620902559515019,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_00960_01031,3,0.9272871251749126,0.9200849840962109,1.0,0.07271287482508737,1.0,1.0,1.0,1.0,0.8254891004197904,1.0,2,NOT_RUN_GATE_C1
2021.08.09.17.55.59_veh-28_01065_01167,1,0.9884951698184177,0.8955215959972351,1.0,0.01150483018158227,1.0,1.0,1.0,1.0,0.9723884075642026,1.0,2,NOT_RUN_GATE_C1
2021.08.09.18.37.41_veh-28_00053_00548,1,0.9776319746402664,0.9322027033486207,1.0,0.02236802535973359,1.0,1.0,1.0,1.0,0.9463167391366394,1.0,2,NOT_RUN_GATE_C1
2021.08.09.18.37.41_veh-28_00648_00730,3,1.0,0.9682574453496842,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.10.50_veh-08_00122_00295,0,0.9728611885916978,0.9149544494174788,1.0,0.02713881140830221,1.0,1.0,1.0,0.75,0.9348668526200747,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.10.50_veh-08_00313_00564,1,0.969963759016838,0.8672634437169502,1.0,0.030036240983161988,1.0,1.0,1.0,1.0,0.9279130216404113,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.10.50_veh-08_00726_01027,0,0.9629000243620007,0.9459582307145125,1.0,0.037099975637999216,1.0,1.0,1.0,1.0,0.9109600584688018,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.10.50_veh-08_01060_01340,4,0.9955891955319223,0.8939893734177822,1.0,0.004410804468077678,1.0,1.0,1.0,1.0,0.9894140692766137,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00168_00302,2,0.9934423860594779,0.8657236464169928,1.0,0.006557613940522067,1.0,1.0,1.0,1.0,0.9842617265427471,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00324_00489,0,1.0,0.685016506423087,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00565_00643,0,0.9663580535580245,0.6622709568216265,1.0,0.033641946441975545,1.0,1.0,1.0,1.0,0.9192593285392585,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00691_00794,2,0.9973902060315538,0.9010773859289712,1.0,0.0026097939684461835,1.0,1.0,1.0,1.0,0.9937364944757292,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00819_00884,1,1.0,0.9380450766475372,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_00925_00987,3,0.9940085163885213,0.6105523465829059,1.0,0.005991483611478721,1.0,1.0,1.0,1.0,0.9856204393324511,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_01049_01467,2,0.997852439388289,0.876249022604068,1.0,0.0021475606117109525,1.0,1.0,1.0,1.0,0.9948458545318937,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_01517_01668,2,0.9646010558745206,0.9099999969642998,1.0,0.03539894412547939,1.0,1.0,1.0,1.0,0.9150425340988493,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_01679_01816,4,0.9810743771887616,0.9633912154694046,1.0,0.01892562281123844,1.0,1.0,1.0,1.0,0.9545785052530278,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_02025_02103,0,0.5,0.5911001115585537,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_02124_02293,1,0.5,0.3385416666666667,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,2,NOT_RUN_GATE_C1
2021.08.17.13.15.12_veh-45_02304_02650,1,0.9722395319515287,0.8692929565597507,0.9850501618984424,0.012810629946913621,1.0,1.0,1.0,0.75,0.933374876683669,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_00016_00354,0,0.9870737848114262,0.8699126465856369,0.9993280433664316,0.012254258555005393,1.0,1.0,1.0,1.0,0.9689770835474226,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_00390_00468,3,1.0,0.7066351518730094,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_00521_01051,3,0.9797551618355207,0.7978517988816323,1.0,0.020244838164479362,1.0,1.0,1.0,1.0,0.9514123884052494,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_01072_01231,2,1.0,0.9563479752975921,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_01262_01528,3,1.0,0.7888406534792848,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.32.33_veh-08_01576_01919,0,0.9504569473985838,0.6554614839947228,0.9916404948453599,0.04118354744677616,1.0,1.0,1.0,1.0,0.8810966737566011,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_00092_00301,3,1.0,0.9893618878822088,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_00312_00531,1,0.995471466527706,0.9624326105325351,1.0,0.0045285334722940385,1.0,1.0,1.0,1.0,0.9891315196664943,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_00542_00803,0,1.0,0.7783206046279997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_00831_01079,3,0.9975557956572298,0.974666789191321,1.0,0.0024442043427702065,1.0,1.0,1.0,1.0,0.9941339095773514,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_01119_01535,0,0.9985107047363815,0.8865162894428549,0.9985107047363815,0.0,1.0,1.0,1.0,1.0,0.9964256913673153,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_01562_01754,1,1.0,0.8697746355940528,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.14.45.12_veh-42_01866_01999,0,0.9939901268592455,0.977046475274496,1.0,0.006009873140754574,1.0,1.0,1.0,1.0,0.985576304462189,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_00114_00415,2,1.0,0.9347024164145831,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_00451_00871,1,0.9787001661143524,0.8548337147100501,0.9787001661143524,0.0,1.0,1.0,1.0,1.0,0.9488803986744458,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_00936_01035,2,0.9840615309476062,0.9556319017417768,1.0,0.015938469052393767,1.0,1.0,1.0,1.0,0.9617476742742549,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_01060_01405,3,0.4888878151848662,0.41071062984808715,0.4979734790259151,0.009085663841048919,1.0,1.0,0.5,1.0,0.4733307564436788,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_01439_01665,0,0.9871879793944998,0.8774661162428242,1.0,0.01281202060550024,1.0,1.0,1.0,1.0,0.9692511505467996,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_01676_01764,2,1.0,0.9171632246606407,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_01837_02038,1,0.9892665224981514,0.9263282601053504,1.0,0.010733477501848554,1.0,1.0,1.0,1.0,0.9742396539955636,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_02070_02652,0,0.9749913538998789,0.8400011745105244,1.0,0.0250086461001211,1.0,1.0,1.0,1.0,0.9399792493597093,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_02693_03062,1,0.9720864452409297,0.8435108605403652,0.9978681222189503,0.02578167697802053,1.0,1.0,1.0,1.0,0.9330074685782311,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_03137_03245,0,0.5,0.4941746168891657,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_03268_03352,2,0.8218170346340459,0.5356692464821247,0.9516835281451284,0.12986649351108237,1.0,1.0,1.0,1.0,0.5723608831217102,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.48.45_veh-43_03384_03788,0,1.0,0.8463541666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.57.11_veh-08_00206_00331,1,0.9960489200792959,0.6783341159918906,0.9967812767187851,0.0007323566394893399,1.0,1.0,1.0,1.0,0.99051740819031,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.57.11_veh-08_00354_01167,2,1.0,0.8556712093434112,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.16.57.11_veh-08_01200_01636,0,1.0,0.9696432483681734,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_00123_00191,3,0.9975390056845781,0.9729556315709394,1.0,0.002460994315421905,1.0,1.0,1.0,1.0,0.9940936136429874,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_00207_00594,2,0.9986841859852578,0.7328634769960178,1.0,0.0013158140147422337,1.0,1.0,1.0,1.0,0.9968420463646186,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_00762_01166,3,0.9770198499611151,0.8432938430900084,0.9770198499611151,0.0,1.0,1.0,1.0,1.0,0.9448476399066763,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_01207_01417,2,0.9907062854607757,0.9643365285664154,1.0,0.00929371453922434,1.0,1.0,1.0,1.0,0.9776950851058617,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_01443_01678,0,0.9804818271810947,0.7309900138644709,0.9804818271810947,0.0,1.0,1.0,1.0,1.0,0.953156385234627,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_01796_02069,4,0.9844234023840976,0.8869237267572471,0.9931901582025118,0.00876675581841413,1.0,1.0,1.0,1.0,0.9626161657218342,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_02098_02251,4,0.9467312962909762,0.6963871173824702,0.9581971477630546,0.011465851472078459,1.0,1.0,1.0,1.0,0.8721551110983428,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.17.01_veh-45_02314_02798,3,0.9008517571778316,0.8952793968822829,0.9608698319190261,0.06001807474119453,1.0,1.0,1.0,1.0,0.7620442172267958,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.55.18_veh-43_00016_00083,3,1.0,0.8072916666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.55.18_veh-43_00122_00325,2,0.9752788523795537,0.9284469189766638,0.9943299749683578,0.019051122588804148,1.0,1.0,1.0,1.0,0.9406692457109289,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.55.18_veh-43_00358_00673,4,0.9504522097336272,0.9554602981029034,1.0,0.04954779026637274,1.0,1.0,1.0,1.0,0.8810853033607055,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.55.18_veh-43_00802_01030,2,0.9800231558983069,0.9459380013444725,1.0,0.019976844101693092,1.0,1.0,1.0,1.0,0.9520555741559367,1.0,2,NOT_RUN_GATE_C1
2021.08.17.17.55.18_veh-43_01240_01704,2,0.9722889996511386,0.9504332603238197,1.0,0.027711000348861425,1.0,1.0,1.0,1.0,0.9334935991627326,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.11.12_veh-08_00083_00200,1,0.9939847907885169,0.7976901302836171,1.0,0.00601520921148313,1.0,1.0,1.0,1.0,0.9855634978924405,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.11.12_veh-08_00234_00611,2,0.9778747055319115,0.8720398498179034,1.0,0.02212529446808853,1.0,1.0,1.0,1.0,0.9468992932765874,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.11.12_veh-08_00629_01599,3,0.9891193022017948,0.9364194005027766,1.0,0.010880697798205219,1.0,1.0,1.0,1.0,0.9738863252843074,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.11.12_veh-08_01622_01709,4,1.0,0.7512098666397762,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.13.38_veh-45_00016_00127,0,1.0,0.5651454602947676,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.13.38_veh-45_00151_00387,0,0.9336584696453669,0.7194725004097478,1.0,0.06634153035463308,1.0,1.0,1.0,1.0,0.8407803271488806,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.13.38_veh-45_00410_00618,2,0.9922157219168946,0.758213390444601,1.0,0.007784278083105445,1.0,1.0,1.0,1.0,0.9813177326005469,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.13.38_veh-45_00641_00881,3,0.9376007343011745,0.7940389884798524,0.9455430441971278,0.007942309895953348,1.0,1.0,1.0,1.0,0.8502417623228187,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.13.38_veh-45_00946_01854,1,0.9672638767206367,0.8704030146245583,1.0,0.032736123279363316,1.0,1.0,1.0,1.0,0.921433304129528,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.44.32_veh-08_00016_00564,3,1.0,0.8768076143388988,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.44.32_veh-08_00586_00848,2,0.9730435778855953,0.8776975280032706,1.0,0.026956422114404688,1.0,1.0,1.0,1.0,0.9353045869254288,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.44.32_veh-08_00873_01540,4,1.0,0.9850525426843537,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_00016_00304,4,0.9859273152195341,0.9546961502395301,1.0,0.01407268478046586,1.0,1.0,1.0,1.0,0.9662255565268822,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_00511_00579,2,0.9933763644888649,0.5934643036060842,1.0,0.006623635511135095,1.0,1.0,1.0,1.0,0.9841032747732759,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_00665_01065,4,0.9667782398242095,0.707609668040202,0.9667782398242095,0.0,1.0,1.0,1.0,1.0,0.9202677755781028,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_01103_01238,4,0.9944672220095969,0.9251242201635161,1.0,0.005532777990403082,1.0,1.0,1.0,1.0,0.9867213328230326,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_01261_02086,3,1.0,0.9370302599050064,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_02105_02189,1,0.4528239949833162,0.28416917244908535,0.4829493685681358,0.030125373584819592,1.0,1.0,0.5,1.0,0.386777587959959,1.0,2,NOT_RUN_GATE_C1
2021.08.17.18.54.02_veh-45_02202_02416,3,0.9566672105375609,0.8005642886198547,1.0,0.04333278946243918,1.0,1.0,1.0,1.0,0.8960013052901459,1.0,2,NOT_RUN_GATE_C1
2021.08.17.19.18.39_veh-08_00118_00178,1,0.9306928995509443,0.8053550136277279,0.976240190786128,0.04554729123518386,1.0,1.0,1.0,1.0,0.8336629589222659,1.0,2,NOT_RUN_GATE_C1
2021.08.17.19.18.39_veh-08_00208_00380,3,1.0,0.6482102205843212,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.17.19.18.39_veh-08_00407_00595,0,0.9766774185410221,0.9460431280271973,1.0,0.023322581458977865,1.0,1.0,1.0,1.0,0.9440258044984531,1.0,2,NOT_RUN_GATE_C1
2021.08.17.19.18.39_veh-08_00696_00823,4,0.7719068573043751,0.3769782207416239,0.9802401906377085,0.20833333333333331,1.0,0.5,1.0,1.0,0.9525764575305002,1.0,2,NOT_RUN_GATE_C1
2021.08.24.14.25.28_veh-42_00333_00472,3,0.9688434683705927,0.9090111936405999,1.0,0.03115653162940729,1.0,1.0,1.0,1.0,0.9252243240894226,1.0,2,NOT_RUN_GATE_C1
2021.08.24.14.35.46_veh-45_00011_00162,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,2,NOT_RUN_GATE_C1
2021.08.24.14.35.46_veh-45_00549_00693,1,1.0,0.8796045612712795,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.24.14.35.46_veh-45_01568_01663,1,0.9778122625095134,0.6771355962373744,1.0,0.022187737490486636,1.0,1.0,1.0,1.0,0.9467494300228321,1.0,2,NOT_RUN_GATE_C1
2021.08.24.15.09.18_veh-45_00216_00862,1,1.0,0.9046816796402561,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.01.06_veh-45_00228_00689,4,1.0,0.5555854136836743,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.01.06_veh-45_01557_01681,3,0.976356624767847,0.5693197822707019,1.0,0.02364337523215304,1.0,1.0,1.0,1.0,0.9432558994428328,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.34.27_veh-45_00696_00786,3,0.9496092661778537,0.5028926054788263,0.9697677102329494,0.020158444055095648,1.0,1.0,1.0,1.0,0.879062238826849,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.34.27_veh-45_00808_00993,2,0.9637381943630934,0.8907121816145619,1.0,0.03626180563690662,1.0,1.0,1.0,1.0,0.912971666471424,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.34.27_veh-45_01478_01553,4,0.9986554651766972,0.9184037975394795,1.0,0.0013445348233027121,1.0,1.0,1.0,1.0,0.9967731164240734,1.0,2,NOT_RUN_GATE_C1
2021.08.24.17.37.11_veh-08_02359_02623,1,0.9313358264303915,0.5334569624749063,0.9976532711226234,0.06631744469223194,1.0,1.0,1.0,1.0,0.8352059834329395,1.0,2,NOT_RUN_GATE_C1
