scene_token,candidate_index,factor,precomputed,recomputed,absolute_error,trajectory_hash
c6cd57d4069b55bb,255,NC,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
c6cd57d4069b55bb,255,DAC,1.0,1.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
c6cd57d4069b55bb,255,EP,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
c6cd57d4069b55bb,255,TTC,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
c6cd57d4069b55bb,255,Comfort,1.0,1.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
c6cd57d4069b55bb,255,score,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
b0a23da019fb5995,28,NC,0.0,0.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,28,DAC,0.0,0.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,28,EP,0.0,0.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,28,TTC,0.0,0.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,28,Comfort,1.0,1.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,28,score,0.0,0.0,0.0,9b93239dba9880fa17b66516f8d735afe5fafaecc1dc96e7eceaa4c48780d770
b0a23da019fb5995,58,NC,1.0,1.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,58,DAC,0.0,0.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,58,EP,0.0,0.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,58,TTC,1.0,1.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,58,Comfort,1.0,1.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,58,score,0.0,0.0,0.0,0fe2cd0c88a7911a194e13c348a25a3c36d1493186f78e5b62d5cd7c5732dea3
b0a23da019fb5995,70,NC,1.0,1.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,70,DAC,0.0,0.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,70,EP,0.0,0.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,70,TTC,1.0,1.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,70,Comfort,0.0,0.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,70,score,0.0,0.0,0.0,b06683ed22ed47cf25bd94a631577b3125f0cc3aa3b46179ebc103c818933403
b0a23da019fb5995,103,NC,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,103,DAC,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,103,EP,0.5333102345466614,0.5333102345466614,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,103,TTC,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,103,Comfort,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,103,score,0.4027729630470276,0.4027729630470276,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
b0a23da019fb5995,155,NC,1.0,1.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,155,DAC,0.0,0.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,155,EP,0.0,0.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,155,TTC,1.0,1.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,155,Comfort,1.0,1.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,155,score,0.0,0.0,0.0,e9d29da5b8cb3bb9ce48d54a2063ab0907f7de4e1fffce214969cbc1fd73724a
b0a23da019fb5995,157,NC,1.0,1.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,157,DAC,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,157,EP,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,157,TTC,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,157,Comfort,1.0,1.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,157,score,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
b0a23da019fb5995,159,NC,1.0,1.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,159,DAC,0.0,0.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,159,EP,0.0,0.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,159,TTC,1.0,1.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,159,Comfort,1.0,1.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,159,score,0.0,0.0,0.0,5fc1608bbf667658ffc77a550265558d0760c77572c0554617c07a03e5b2a748
b0a23da019fb5995,178,NC,1.0,1.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,178,DAC,0.0,0.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,178,EP,0.0,0.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,178,TTC,1.0,1.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,178,Comfort,1.0,1.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,178,score,0.0,0.0,0.0,d6eb6e49d1296d0e1cad68d337682ab8aa4d9e8893b3e3549f1892f2fbce9270
b0a23da019fb5995,220,NC,1.0,1.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,220,DAC,0.0,0.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,220,EP,0.0,0.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,220,TTC,1.0,1.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,220,Comfort,1.0,1.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,220,score,0.0,0.0,0.0,1671f0878e96a78226a540b8a98066838d04f9a9f8b67d18234088f91d810f7d
b0a23da019fb5995,241,NC,1.0,1.0,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
b0a23da019fb5995,241,DAC,1.0,1.0,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
b0a23da019fb5995,241,EP,0.28407323360443115,0.28407323360443115,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
b0a23da019fb5995,241,TTC,1.0,1.0,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
b0a23da019fb5995,241,Comfort,1.0,1.0,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
b0a23da019fb5995,241,score,0.35084858536720276,0.35084858536720276,0.0,6131c41c8b463bd81cac9a71b3b847a2da3b72ab4f9e6db1eca3ba7516fead05
7e0967010e545f55,6,NC,0.0,0.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,6,DAC,1.0,1.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,6,EP,0.0,0.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,6,TTC,0.0,0.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,6,Comfort,0.0,0.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,6,score,0.0,0.0,0.0,8b6b111512ecf7c7f85c5f2741d92ba18e111434c8c024c013e095696513f655
7e0967010e545f55,88,NC,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,88,DAC,1.0,1.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,88,EP,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,88,TTC,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,88,Comfort,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,88,score,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
7e0967010e545f55,135,NC,0.0,0.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,135,DAC,1.0,1.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,135,EP,0.0,0.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,135,TTC,0.0,0.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,135,Comfort,0.0,0.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,135,score,0.0,0.0,0.0,fcac4cc4f23e5c4c21c2bcec8d07cd81688cd2682fce2720241b0cc5bd6bebc6
7e0967010e545f55,142,NC,0.0,0.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,142,DAC,1.0,1.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,142,EP,0.0,0.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,142,TTC,0.0,0.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,142,Comfort,0.0,0.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,142,score,0.0,0.0,0.0,43fe9706ea6be589a904df1eb169c685b77c7b4e33a24b881147584f478e3b25
7e0967010e545f55,150,NC,0.0,0.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,150,DAC,1.0,1.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,150,EP,0.0,0.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,150,TTC,0.0,0.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,150,Comfort,0.0,0.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,150,score,0.0,0.0,0.0,d184e5fa163017fbb13eba9d6bfaa1fdc8d42a73484c265e08b71c5287990d17
7e0967010e545f55,170,NC,1.0,1.0,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,170,DAC,1.0,1.0,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,170,EP,0.7305152416229248,0.7305152416229248,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,170,TTC,0.0,0.0,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,170,Comfort,0.0,0.0,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,170,score,0.3043813407421112,0.3043813407421112,0.0,51390cea4a0084794fb3a6f6b9683c5d298f5a01e3c3dd241561b5bb7ab4ae40
7e0967010e545f55,187,NC,1.0,1.0,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,187,DAC,1.0,1.0,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,187,EP,0.820781409740448,0.820781409740448,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,187,TTC,0.0,0.0,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,187,Comfort,0.0,0.0,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,187,score,0.34199222922325134,0.34199222922325134,0.0,f5e497afc1687b69bf8b06f7f2dd12dccd5d654794e46486aa2dd552c99ee7b5
7e0967010e545f55,197,NC,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,197,DAC,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,197,EP,0.2860856056213379,0.2860856056213379,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,197,TTC,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,197,Comfort,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,197,score,0.7025356888771057,0.7025356888771057,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
7e0967010e545f55,215,NC,1.0,1.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,215,DAC,1.0,1.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,215,EP,0.7242242693901062,0.7242242693901062,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,215,TTC,1.0,1.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,215,Comfort,0.0,0.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,215,score,0.7184267640113831,0.7184267640113831,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
7e0967010e545f55,252,NC,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
7e0967010e545f55,252,DAC,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
7e0967010e545f55,252,EP,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
7e0967010e545f55,252,TTC,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
7e0967010e545f55,252,Comfort,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
7e0967010e545f55,252,score,0.0,0.0,0.0,848caa8fc827540e9f64ba1d183fbd3e55fcc1e0cbe3ba2147d85939e2b2ac0e
d618facbff6b5c43,15,NC,0.5,0.5,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,15,DAC,0.0,0.0,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,15,EP,0.0,0.0,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,15,TTC,0.0,0.0,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,15,Comfort,1.0,1.0,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,15,score,0.0,0.0,0.0,7f6e33416d98024aa5aadd3239d41fff5ca5d1c99c35c5d570ee7c62f2d44c4a
d618facbff6b5c43,71,NC,1.0,1.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,71,DAC,0.0,0.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,71,EP,0.0,0.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,71,TTC,1.0,1.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,71,Comfort,1.0,1.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,71,score,0.0,0.0,0.0,1f82ae607e12e8352b7c1305f18301f3b8cf26c128fcba79378b90bc95ec977c
d618facbff6b5c43,80,NC,0.5,0.5,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,80,DAC,0.0,0.0,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,80,EP,0.0,0.0,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,80,TTC,0.0,0.0,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,80,Comfort,1.0,1.0,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,80,score,0.0,0.0,0.0,43e287107f2163d7cd5d5cb792e7cc66b5bfeb7f534f26cff77dfe558563ddb7
d618facbff6b5c43,88,NC,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,88,DAC,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,88,EP,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,88,TTC,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,88,Comfort,1.0,1.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,88,score,0.0,0.0,0.0,4f84280f038341d0732d8fa3c98d551258ad19020fb2dab1fab21c2ddba142ae
d618facbff6b5c43,98,NC,1.0,1.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,98,DAC,0.0,0.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,98,EP,0.0,0.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,98,TTC,1.0,1.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,98,Comfort,1.0,1.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,98,score,0.0,0.0,0.0,88df6b332b4cd17ff38793a0384d0b733bbfae52d8f75176921c3e451a033060
d618facbff6b5c43,101,NC,1.0,1.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,101,DAC,0.0,0.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,101,EP,0.0,0.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,101,TTC,1.0,1.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,101,Comfort,0.0,0.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,101,score,0.0,0.0,0.0,11a64b6bcad46240d3d742dd3b011521092658b04c60acfa851e3fc940375948
d618facbff6b5c43,105,NC,1.0,1.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,105,DAC,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,105,EP,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,105,TTC,1.0,1.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,105,Comfort,1.0,1.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,105,score,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
d618facbff6b5c43,184,NC,1.0,1.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,184,DAC,0.0,0.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,184,EP,0.0,0.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,184,TTC,1.0,1.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,184,Comfort,1.0,1.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,184,score,0.0,0.0,0.0,f6d63fa46d9cb79f38c4f33e25892cc16362412aee9d871e683e364b3e575c88
d618facbff6b5c43,211,NC,1.0,1.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,211,DAC,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,211,EP,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,211,TTC,1.0,1.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,211,Comfort,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,211,score,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
d618facbff6b5c43,240,NC,1.0,1.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
d618facbff6b5c43,240,DAC,0.0,0.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
d618facbff6b5c43,240,EP,0.0,0.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
d618facbff6b5c43,240,TTC,1.0,1.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
d618facbff6b5c43,240,Comfort,1.0,1.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
d618facbff6b5c43,240,score,0.0,0.0,0.0,dc420b6b33e64286239beaec4e04640cd3700421c529ca2f2e8b225cfc13f0f7
cb3426c1eef252ef,57,NC,1.0,1.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,57,DAC,0.0,0.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,57,EP,0.0,0.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,57,TTC,1.0,1.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,57,Comfort,0.0,0.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,57,score,0.0,0.0,0.0,d9c2e2f309ac60319f2a962df46c5ccc47951943c0819f582d72ce9a88244623
cb3426c1eef252ef,99,NC,0.0,0.0,0.0,cb78a67476f58a70c0f45f1b7c5489419c82181876d3ee5d8a5ca32bca25e579
